trip_id,driver_id,customer_id,city,pickup_zone_id,dropoff_zone_id,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,haversine_km,driver_assigned_at,accepted_at,driver_arrived_at,otp_verified_at,loading_ended_at,trip_started_at,trip_completed_at,cancelled_at,cancellation_at_stage,requested_at,declared_distance_km,gps_tracked_distance_km,distance_vs_haversine,actual_trip_duration_mins,loading_time_mins,waiting_time_mins,gps_ping_count,gps_accuracy_avg_m,avg_speed_kmh,max_speed_kmh,mock_location_flag,gps_provider,vehicle_type,goods_category,goods_weight_kg,floor_pickup,floor_dropoff,base_fare_inr,loading_charge_inr,waiting_charge_inr,toll_charge_inr,surge_multiplier,fare_inr,payment_mode,trip_status,otp_verified,otp_attempt_count,pod_photo_captured,pod_location_match,day_of_week,hour_of_day,is_night,is_peak_hour,is_weekend,is_late_month,zone_demand_at_time,data_split,driver_rating_given,customer_rating_given,customer_complaint_flag,customer_complaint_type,is_fraud,fraud_type,fraud_recoverable_inr
29621187-ad5a-4c2e-9eea-ebbd0e145f28,e6998530-5164-4bb7-bf57-f3e1140cfdbf,1b14e35b-b69c-4bd7-9768-8be25ce9de43,bangalore,blr_hebbal,blr_bannerghatta,13.046768,77.594671,12.883041,77.601133,18.219,2026-02-23T13:51:33,2026-02-23T13:52:14,2026-02-23T14:01:20.048901,2026-02-23T14:04:18.679373,,2026-02-23T14:04:18.679373,2026-02-23T14:15:54.595553,,,2026-02-23 13:48:20,4.004,23.508,0.22,11.6,0.0,2.8,39,9.3,20.7,25.0,False,gps,two_wheeler,perishable,1.9,0,0,62.04,0.0,0.0,0.0,1.352,81.04,credit,completed,True,1,False,False,0,13,False,True,False,False,1.36,historical,5.0,5.0,False,,False,,0.0
3014870f-5009-488f-a43c-a7ba89d003ca,edb474e3-29ac-4de1-a469-e432e84a1906,2dd241a0-65f7-4e2c-9071-f764465d02c5,bangalore,blr_indiranagar,blr_hebbal,12.971183,77.633563,13.029654,77.602732,7.31,2026-02-23T14:02:21,2026-02-23T14:02:29,2026-02-23T14:12:38.014727,2026-02-23T14:30:53.768182,2026-02-23T14:54:17.768182,2026-02-23T14:54:17.768182,2026-02-23T17:20:04.132534,,,2026-02-23 14:00:08,24.474,9.255,3.348,145.77,23.4,6.7,466,12.3,10.1,15.1,False,gps,truck_14ft,furniture,287.7,0,0,1211.84,140.4,20.18,0.0,1.277,1731.74,upi,completed,True,1,True,True,0,14,False,False,False,False,1.33,historical,5.0,5.0,False,,False,,0.0
118e572c-80bd-4145-9300-47b06ee34af7,a9c3a289-cf86-4a38-89c8-63042a7b8002,98d60673-cdca-4cb2-9276-2d56a2443eff,bangalore,blr_whitefield,blr_yeshwanthpur,12.968655,77.757073,13.023383,77.55053,23.191,2026-02-23T14:03:49,2026-02-23T14:04:24,2026-02-23T14:25:01.721335,2026-02-23T14:44:46.829141,2026-02-23T15:08:16.829141,2026-02-23T15:08:16.829141,2026-02-23T18:28:07.829883,,,2026-02-23 14:00:54,35.857,29.016,1.546,199.85,23.5,6.3,656,14.3,10.8,14.5,False,gps,truck_14ft,raw_material,103.2,0,0,1496.42,141.0,18.96,0.0,1.221,2046.38,cash,completed,True,1,True,True,0,14,False,False,False,False,1.33,historical,3.0,5.0,False,,False,,0.0
fd79ebb9-d42c-4927-8068-e340bf7f62e7,1c3446f1-7497-4e4f-a659-106aaaa88402,2024281b-6dcc-4d64-b68a-7e571d3b8f21,bangalore,blr_jayanagar,blr_yeshwanthpur,12.904905,77.586437,13.018799,77.543624,13.487,2026-02-23T14:13:25,2026-02-23T14:13:40,2026-02-23T14:28:58.886267,2026-02-23T14:31:32.464344,,2026-02-23T14:31:32.464344,2026-02-23T14:57:24.449381,,,2026-02-23 14:12:40,7.728,19.149,0.573,25.87,0.0,1.9,95,12.9,17.9,30.0,False,gps,three_wheeler,documents,4.8,0,0,172.73,0.0,0.0,0.0,1.146,195.09,upi,completed,True,1,False,False,0,14,False,False,False,False,0.875,historical,4.0,4.0,False,,False,,0.0
83203b0d-d20e-438e-87df-fd5334e7d7a9,8e821064-a058-4db7-b765-90ae93a0b36d,1875cd33-c096-4d19-a687-84583302af84,bangalore,blr_whitefield,blr_jayanagar,12.963897,77.746064,12.940114,77.575599,18.661,2026-02-23T14:14:01,2026-02-23T14:14:11,,,,,,2026-02-23T14:14:52,pre_arrive,2026-02-23 14:13:40,3.989,23.486,0.214,12.88,0.0,0.0,43,15.5,0.0,0.0,False,gps,two_wheeler,perishable,9.0,0,0,61.91,0.0,0.0,0.0,1.313,83.07,upi,cancelled_by_customer,False,0,False,False,0,14,False,False,False,False,1.33,historical,,,False,,False,,0.0
9d79a0e2-bc03-4513-819f-353071dd9779,7437c58a-026d-44e9-8149-72a2d2a1c78a,e2e419bf-e953-4d94-a556-4f0b14a2b998,bangalore,blr_bannerghatta,blr_btm,12.893696,77.596957,12.923186,77.608129,3.496,2026-02-23T14:38:10,2026-02-23T14:38:32,2026-02-23T14:45:38.173921,2026-02-23T14:50:36.241102,,2026-02-23T14:50:36.241102,2026-02-23T15:00:24.278944,,,2026-02-23 14:36:45,3.231,4.343,0.924,9.8,0.0,2.4,23,10.4,19.8,34.6,False,gps,two_wheeler,perishable,9.8,0,0,55.85,0.0,0.0,0.0,1.278,70.22,credit,completed,True,1,False,False,0,14,False,False,False,False,0.875,historical,5.0,4.0,False,,False,,0.0
36f32ac0-d39a-4351-a9a9-58a325e927e8,67de53b2-82ae-4e9c-9029-85432fd2d15d,8568fdf0-a097-41fe-be69-d454a01acdbf,bangalore,blr_hebbal,blr_yeshwanthpur,13.035209,77.612954,13.035103,77.54941,6.884,2026-02-23T14:39:37,2026-02-23T14:40:08,2026-02-23T15:08:27.578378,2026-02-23T15:11:49.142913,2026-02-23T15:33:55.142913,2026-02-23T15:33:55.142913,2026-02-23T16:47:54.833976,,,2026-02-23 14:39:09,15.196,9.096,2.207,73.99,22.1,3.5,215,4.8,12.3,18.9,False,gps,mini_truck,furniture,289.3,0,0,473.52,88.4,6.98,0.0,1.113,626.6,cash,completed,True,1,True,True,0,14,False,False,False,False,1.19,historical,,,False,,False,,0.0
9e536cb1-f94e-4b3e-8095-ea3977fa05f0,e2ac2347-1532-405a-a593-0b47bc15ce8d,fab4da6f-d986-40a0-81d1-6786426a3f75,bangalore,blr_electronic_city,blr_whitefield,12.839402,77.639746,12.960879,77.754732,18.379,2026-02-23T14:58:11,2026-02-23T14:59:09,2026-02-23T15:17:12.239432,2026-02-23T15:20:16.667707,,2026-02-23T15:20:16.667707,2026-02-23T16:05:59.799980,,,2026-02-23 14:57:17,11.264,26.356,0.613,45.72,0.0,1.9,143,16.5,14.8,21.1,False,gps,three_wheeler,other,112.8,6,0,215.17,0.0,0.0,43.54,1.283,318.68,credit,completed,True,1,False,False,0,14,False,False,False,False,1.295,historical,4.0,4.0,False,,False,,0.0
78cd3ac1-f2ef-43ab-a6a1-fb8167da6a5f,0459cc8f-e733-45ec-9d4a-45892ada9fd8,4251f270-423d-42d1-9c29-1940fa6c3645,bangalore,blr_indiranagar,blr_jayanagar,12.988588,77.65548,12.937914,77.593009,8.808,2026-02-23T15:07:06,2026-02-23T15:07:41,2026-02-23T15:17:36.826840,2026-02-23T15:21:14.950972,,2026-02-23T15:21:14.950972,2026-02-23T15:40:39.100741,,,2026-02-23 15:04:40,6.883,10.321,0.781,19.4,0.0,4.2,61,14.3,21.3,35.0,False,gps,two_wheeler,perishable,5.8,0,0,85.06,0.0,0.0,0.0,1.046,91.12,upi,completed,True,1,False,False,0,15,False,False,False,False,0.95,historical,5.0,5.0,False,,False,,0.0
d80c3a44-43f7-4850-a064-87734b2dfed1,26502aaa-8698-4ee8-89ce-d854124257a9,f680e56c-b748-42f3-85da-fe714beec037,bangalore,blr_marathahalli,blr_bannerghatta,12.965243,77.701152,12.884661,77.597628,14.359,2026-02-23T15:11:51,2026-02-23T15:12:38,2026-02-23T15:27:09.017818,,,,,2026-02-23T15:29:57.017818,post_arrive,2026-02-23 15:11:12,9.319,16.847,0.649,31.54,0.0,0.0,101,9.1,0.0,0.0,False,gps,two_wheeler,perishable,6.9,0,4,104.55,0.0,0.0,0.0,1.078,114.56,upi,cancelled_by_driver,False,0,False,False,0,15,False,False,False,False,0.94,historical,,,False,,False,,0.0
b52cd4e3-4a7e-4a46-8dd3-e112293a3fcc,6ebaa497-2433-47a1-bdde-1f9501b8b5fb,05c4182a-93aa-4824-8dea-69ffbf636c32,bangalore,blr_koramangala,blr_yeshwanthpur,12.928922,77.631385,13.007764,77.566849,11.214,2026-02-23T15:45:50,2026-02-23T15:46:47,2026-02-23T16:04:30.690380,2026-02-23T16:06:17.935314,,2026-02-23T16:06:17.935314,2026-02-23T16:18:47.492855,,,2026-02-23 15:43:13,3.666,15.726,0.327,12.49,0.0,4.0,37,13.2,17.6,22.6,False,gps,two_wheeler,perishable,10.1,0,2,59.33,0.0,0.0,0.0,1.03,59.46,upi,completed,True,1,False,False,0,15,False,False,False,False,0.975,historical,4.0,5.0,False,,False,,0.0
287f5e70-40c6-4f20-90e9-fdc8c916410d,3ab490da-9e5b-4f4c-90e7-e8c7a89722f9,00ecd901-2e1c-4747-96c8-4134e886426a,bangalore,blr_rajajinagar,blr_whitefield,12.995592,77.557968,12.955239,77.759991,22.345,2026-02-23T16:43:08,2026-02-23T16:43:34,2026-02-23T17:10:57.053407,2026-02-23T17:19:51.033536,2026-02-23T17:39:51.033536,2026-02-23T17:39:51.033536,2026-02-23T19:52:06.430390,,,2026-02-23 16:42:20,22.937,29.703,1.026,132.26,20.0,2.1,452,13.2,10.4,17.1,False,gps,mini_truck,electronics,24.3,0,1,612.87,80.0,4.17,0.0,1.0,708.5,cash,completed,True,1,True,True,0,16,False,False,False,False,0.86,historical,4.0,5.0,False,,False,,0.0
557c7db7-992f-42f1-b1c6-436ba3ed4713,c866995c-4f74-4604-bad8-ed83b3736d33,0220c190-81e2-4616-baf5-f39f8d1b9b24,bangalore,blr_jayanagar,blr_hsr,12.925361,77.599689,12.91559,77.638959,4.393,2026-02-23T16:47:15,2026-02-23T16:48:00,2026-02-23T17:02:01.543393,2026-02-23T17:06:57.351339,,2026-02-23T17:06:57.351339,2026-02-23T17:46:51.219828,,,2026-02-23 16:45:22,8.599,6.14,1.958,39.9,0.0,5.6,106,14.8,12.9,17.8,False,gps,three_wheeler,other,122.0,0,0,183.19,0.0,0.0,0.0,1.03,181.85,credit,completed,True,1,False,False,0,16,False,False,False,False,0.875,historical,5.0,5.0,False,,False,,0.0
7d2277d6-8b9c-4b77-8903-82908cde7283,a1ed0a27-4ba0-46c9-aef1-de0ddf69fddd,0f93359e-cea5-4991-91bb-93c684461b6d,bangalore,blr_whitefield,blr_marathahalli,12.973606,77.75187,12.957802,77.699785,5.911,2026-02-23T17:01:13,2026-02-23T17:01:33,2026-02-23T17:10:55.612697,2026-02-23T17:12:28.191215,,2026-02-23T17:12:28.191215,2026-02-23T17:32:12.395722,,,2026-02-23 16:59:51,6.011,7.499,1.017,19.74,0.0,4.9,57,4.5,18.3,23.5,False,gps,two_wheeler,perishable,6.3,5,0,78.09,0.0,0.0,0.0,1.005,80.8,upi,completed,True,1,False,False,0,16,False,False,False,False,0.95,historical,,,False,,False,,0.0
8384b078-296b-4f3a-8354-cb4f48ff88b8,f641c7b2-5f18-4825-a92e-adeed1cc6894,71b1b5f4-9d5a-4b0f-9573-3d4d17efbb5e,bangalore,blr_rajajinagar,blr_koramangala,13.006086,77.55487,12.943652,77.61955,9.865,2026-02-23T17:09:52,2026-02-23T17:10:22,2026-02-23T17:21:48.001357,2026-02-23T17:25:09.715032,,2026-02-23T17:25:09.715032,2026-02-23T17:46:47.224482,,,2026-02-23 17:08:20,6.317,14.279,0.64,21.63,0.0,3.2,69,16.7,17.5,22.4,False,gps,two_wheeler,documents,3.7,3,0,80.53,0.0,0.0,0.0,1.062,86.12,cash,completed,True,1,False,False,0,17,False,False,False,False,0.86,historical,5.0,4.0,False,,False,,0.0
b70e72e8-4787-4136-bdf3-9058c02b5625,c6e22e3a-11c9-406a-9a6c-e2c4dea61430,103d85cb-073f-46bc-a0f7-50a469e605c6,bangalore,blr_hsr,blr_electronic_city,12.904721,77.643198,12.84854,77.65741,6.434,2026-02-23T17:15:57,2026-02-23T17:16:53,2026-02-23T17:31:48.110711,2026-02-23T17:37:49.466396,2026-02-23T18:44:49.466396,2026-02-23T18:44:49.466396,2026-02-23T20:14:52.910659,,,2026-02-23 17:13:51,15.46,7.539,2.403,90.06,67.0,7.4,274,11.5,10.3,15.8,False,gps,mini_truck,furniture,287.6,0,4,478.27,268.0,14.89,0.0,1.024,769.89,upi,completed,True,1,True,True,0,17,False,False,False,False,0.925,historical,5.0,5.0,False,,False,,0.0
9d9d988e-8500-4b40-8546-d9693e74c5bf,59d931c1-df5e-4f95-abaa-515b2459096b,aabdae7a-e5d7-443d-847b-ebe4dcf48f63,bangalore,blr_electronic_city,blr_jayanagar,12.838706,77.66114,12.923807,77.583955,12.631,2026-02-23T17:28:02,2026-02-23T17:28:46,2026-02-23T17:40:27.219466,2026-02-23T17:50:59.164024,2026-02-23T18:29:23.164024,2026-02-23T18:29:23.164024,2026-02-23T20:35:09.283799,,,2026-02-23 17:26:26,21.826,18.037,1.728,125.77,38.4,5.6,385,15.8,10.4,13.1,False,gps,mini_truck,furniture,303.6,0,0,592.86,153.6,11.28,0.0,1.289,893.64,credit,completed,True,1,False,False,0,17,False,False,False,False,1.295,historical,5.0,5.0,False,,False,,0.0
7fc6db16-7ace-4f5a-97f6-035593f84a35,cba97560-8c19-4590-b503-cf9f57bb203f,56f3dd30-e829-4546-a02d-f5e7703b8b74,bangalore,blr_jayanagar,blr_koramangala,12.925345,77.574775,12.938467,77.621875,5.309,2026-02-23T17:49:41,2026-02-23T17:50:26,2026-02-23T18:12:33.307581,2026-02-23T18:15:03.601119,2026-02-23T18:36:33.601119,2026-02-23T18:36:33.601119,2026-02-23T19:15:17.145059,,,2026-02-23 17:47:23,6.382,6.411,1.202,38.73,21.5,4.2,122,14.7,9.9,14.9,False,gps,mini_truck,furniture,325.1,0,0,314.87,86.0,8.39,0.0,1.012,416.36,upi,completed,True,1,False,False,0,17,False,False,False,False,0.875,historical,3.0,5.0,False,,False,,0.0
8d946eed-2756-4378-a4e7-2b479102c210,39c06fd0-7ad2-43d3-9f34-c117b4f517d1,054292c9-504c-4bb7-a598-15158965f750,bangalore,blr_hebbal,blr_whitefield,13.024051,77.600239,12.984098,77.757381,17.595,2026-02-23T18:00:22,2026-02-23T18:00:28,2026-02-23T18:13:28.503059,2026-02-23T18:19:19.106425,,2026-02-23T18:19:19.106425,2026-02-23T18:48:19.139590,,,2026-02-23 17:59:38,5.949,23.873,0.338,29.0,0.0,1.1,57,10.0,12.3,20.2,False,gps,three_wheeler,electronics,21.0,0,0,151.38,0.0,0.0,0.0,1.0,156.64,credit,completed,True,1,False,False,0,17,False,False,False,False,0.85,historical,4.0,4.0,False,,False,,0.0
0aecf485-3959-4883-afa7-a5d1feb0d223,6e21a477-f459-4d9c-9aac-9b31f3f3cc23,b5a93b0c-0e73-489d-a738-8b7852a16fcb,bangalore,blr_koramangala,blr_electronic_city,12.948691,77.625483,12.838538,77.653937,12.631,2026-02-23T18:03:52,2026-02-23T18:04:25,,,,,,2026-02-23T18:06:54,pre_arrive,2026-02-23 18:02:10,10.163,18.13,0.805,56.63,0.0,0.0,156,6.0,0.0,0.0,False,gps,three_wheeler,documents,4.7,0,0,201.95,0.0,0.0,0.0,1.5,302.07,upi,cancelled_by_customer,False,0,False,False,0,18,False,True,False,False,1.6575,historical,,,False,,False,,0.0
faa437b2-823f-46b7-8858-6828aec51899,5540d1ee-9250-4e06-8e9d-d86dca4d2cb9,f564149b-678a-4026-b815-f583607499c1,bangalore,blr_marathahalli,blr_marathahalli,12.958423,77.70631,12.957459,77.690232,1.746,2026-02-23T18:12:43,2026-02-23T18:13:11,2026-02-23T18:23:14.732330,2026-02-23T18:25:28.182128,,2026-02-23T18:25:28.182128,2026-02-23T19:02:26.483640,,,2026-02-23 18:09:04,7.663,2.313,4.39,36.97,0.0,2.2,109,15.1,12.4,20.0,False,gps,two_wheeler,perishable,18.5,0,0,91.3,0.0,0.0,0.0,1.43,131.01,upi,completed,True,1,False,False,0,18,False,True,False,False,1.598,historical,5.0,5.0,False,,False,,0.0
914a2ca2-dec6-42a3-a0b8-5bf57b3d0953,3bd86eea-514f-4cbf-b325-c7840ca496a1,792faecc-3f97-428d-a328-bbd7add0e93d,bangalore,blr_whitefield,blr_koramangala,12.971808,77.75575,12.938212,77.607716,16.471,2026-02-23T18:19:19,2026-02-23T18:20:04,2026-02-23T18:36:47.621175,2026-02-23T18:40:47.372759,,2026-02-23T18:40:47.372759,2026-02-23T19:12:08.448215,,,2026-02-23 18:15:07,7.616,22.928,0.462,31.35,0.0,2.5,91,16.4,14.6,24.2,False,gps,two_wheeler,perishable,19.9,2,1,90.93,0.0,0.0,0.0,1.535,140.9,upi,completed,True,1,False,False,0,18,False,True,False,False,1.615,historical,4.0,4.0,False,,False,,0.0
edcc28e9-0b07-40dd-a921-2d55b6b834c0,b031abb8-c620-42f6-8a03-3fe5d98eca70,a6a2aa9c-04f6-420a-a5ac-fcc790b07b68,bangalore,blr_indiranagar,blr_hebbal,12.98444,77.648048,13.034426,77.591694,8.256,2026-02-23T18:22:48,2026-02-23T18:23:47,,,,,,2026-02-23T18:27:11,pre_arrive,2026-02-23 18:20:47,3.628,11.681,0.439,16.1,0.0,0.0,47,6.8,0.0,0.0,False,gps,two_wheeler,documents,4.9,5,0,59.03,0.0,0.0,0.0,1.452,84.12,upi,cancelled_by_driver,False,0,False,False,0,18,False,True,False,False,1.615,historical,,,False,,False,,0.0
691b6df1-6a2a-4ffe-a23b-751a3065bf2d,83481285-fb51-4e4f-8d86-713706ad44e0,99415139-980d-4a77-84f8-8d31936145ce,bangalore,blr_marathahalli,blr_bannerghatta,12.957157,77.700517,12.893669,77.595005,13.439,2026-02-23T18:45:26,2026-02-23T18:45:54,2026-02-23T19:01:04.459607,2026-02-23T19:05:10.169394,,2026-02-23T19:05:10.169394,2026-02-23T19:26:27.882783,,,2026-02-23 18:41:10,4.851,17.771,0.361,21.3,0.0,2.6,72,5.3,13.7,23.6,False,gps,two_wheeler,perishable,12.1,0,0,68.81,0.0,0.0,0.0,1.436,102.43,credit,completed,True,1,False,False,0,18,False,True,False,False,1.598,historical,,,False,,False,,0.0
e4baa2e4-843c-4868-bd15-522924cc7203,1429a2d9-c132-4dcb-b563-67f50fc51241,a43c2d74-0683-4b28-a91e-6965d29b5d46,bangalore,blr_indiranagar,blr_hsr,12.975558,77.635513,12.931019,77.625319,5.074,2026-02-23T18:44:53,2026-02-23T18:45:31,2026-02-23T18:53:02.182894,2026-02-23T19:06:25.236638,2026-02-23T19:25:13.236638,2026-02-23T19:25:13.236638,2026-02-23T21:11:30.897666,,,2026-02-23 18:43:30,14.7,6.946,2.897,106.29,18.8,6.5,252,10.5,8.3,12.5,False,gps,mini_truck,other,44.7,0,0,464.6,75.2,12.91,0.0,1.61,827.12,upi,completed,True,1,True,True,0,18,False,True,False,False,1.615,historical,1.0,5.0,False,,False,,0.0
847b9443-758e-4357-81fb-00f5a1ce99d8,e6998530-5164-4bb7-bf57-f3e1140cfdbf,dfd8e070-91fd-456c-a28c-aeb6729616ed,bangalore,blr_hebbal,blr_rajajinagar,13.037294,77.595833,12.983494,77.55678,7.327,2026-02-23T19:02:05,2026-02-23T19:02:29,2026-02-23T19:16:25.574845,2026-02-23T19:20:00.770475,,2026-02-23T19:20:00.770475,2026-02-23T19:57:57.346921,,,2026-02-23 19:00:26,8.242,8.831,1.125,37.94,0.0,4.9,104,17.2,13.0,17.2,False,gps,two_wheeler,documents,1.4,0,0,95.93,0.0,0.0,0.0,1.504,149.82,upi,completed,True,1,False,False,0,19,False,True,False,False,1.87,historical,4.0,5.0,False,,False,,0.0
899dedc7-b6cc-4dfa-8eb7-8006bc4f7df9,8bb62103-9e6a-41ed-9794-9d3c4c2c89a1,06c6c94f-961e-4692-b232-4e056ad26c2f,bangalore,blr_whitefield,blr_hsr,12.979826,77.733751,12.934277,77.627669,12.562,2026-02-23T19:10:23,2026-02-23T19:10:37,2026-02-23T19:22:08.572111,2026-02-23T19:26:05.154158,,2026-02-23T19:26:05.154158,2026-02-23T19:52:12.013624,,,2026-02-23 19:06:02,5.862,16.094,0.467,26.11,0.0,4.8,72,13.7,13.5,18.2,False,gps,two_wheeler,perishable,19.6,0,0,76.9,0.0,0.0,0.0,1.595,118.93,cash,completed,True,1,False,False,0,19,False,True,False,False,2.09,historical,4.0,5.0,False,,False,,0.0
9ee4d1e2-3c0f-4b64-81b7-5c4f9ef434a0,414267a4-536c-44a9-b1c0-05a64f9ed295,6c3882c3-b40b-4860-9dc0-44c745187a8d,bangalore,blr_koramangala,blr_whitefield,12.947931,77.620723,12.952935,77.738594,12.785,2026-02-23T19:15:17,2026-02-23T19:15:35,2026-02-23T19:28:13.375307,2026-02-23T19:29:21.880725,,2026-02-23T19:29:21.880725,2026-02-23T20:04:39.850237,,,2026-02-23 19:14:30,8.398,16.509,0.657,35.3,0.0,2.6,96,17.3,14.3,23.3,False,gps,two_wheeler,perishable,8.3,0,0,97.19,0.0,0.0,0.0,1.747,168.99,upi,completed,True,1,False,False,0,19,False,True,False,False,2.145,historical,,,False,,False,,0.0
97ede9a1-44aa-423f-9bfa-9215f9699cf7,cfaa17e6-785f-498b-b69f-84cb2009db42,a0f3040f-877d-4433-9dc8-14309b0f5b39,bangalore,blr_bannerghatta,blr_electronic_city,12.893115,77.602503,12.846913,77.644571,6.869,2026-02-23T19:22:09,2026-02-23T19:22:30,2026-02-23T19:26:15.234171,,,,,2026-02-23T19:36:03.234171,post_arrive,2026-02-23 19:19:10,4.807,9.69,0.7,21.5,0.0,0.0,73,17.9,0.0,0.0,False,gps,two_wheeler,documents,0.5,0,0,68.46,0.0,0.0,0.0,1.203,80.59,upi,cancelled_by_customer,False,0,False,False,0,19,False,True,False,False,1.4,historical,,,False,,False,,0.0
a9f3121c-7fae-4b28-9258-9ba1ea57e2ca,688885fb-5fa7-4387-b514-e8a01a616584,93a5efd1-a086-451b-aec7-93f18f8c5172,bangalore,blr_whitefield,blr_yeshwanthpur,12.967448,77.737704,13.026091,77.541832,22.201,2026-02-23T19:22:30,2026-02-23T19:23:10,2026-02-23T19:42:25.262583,2026-02-23T19:55:37.717918,2026-02-23T20:37:55.717918,2026-02-23T20:37:55.717918,2026-02-24T02:13:30.889591,,,2026-02-23 19:19:18,36.035,25.591,1.623,335.59,42.3,38.7,1018,7.7,6.4,10.3,False,gps,truck_17ft,furniture,337.8,0,0,1981.04,338.4,154.97,0.0,1.816,4090.97,upi,completed,True,1,False,False,0,19,False,True,False,False,2.09,historical,5.0,5.0,False,,False,,0.0
8718566e-eaa5-4e9c-8da1-f933b40d4c59,b4004bb9-5ae2-4948-82f4-ee651a2fed47,0e773eb3-9c62-4e84-b24a-c69aee148ba7,bangalore,blr_yeshwanthpur,blr_marathahalli,13.018832,77.573557,12.955119,77.706251,16.028,2026-02-23T19:27:54,2026-02-23T19:28:08,2026-02-23T19:53:07.693726,2026-02-23T20:06:55.557422,2026-02-23T20:41:31.557422,2026-02-23T20:41:31.557422,2026-02-23T21:42:14.644652,,,2026-02-23 19:26:31,7.727,20.774,0.482,60.72,34.6,4.4,170,4.1,7.6,13.5,False,gps,mini_truck,appliances,119.2,2,0,339.08,138.4,8.87,0.0,1.0,472.95,upi,completed,True,1,True,True,0,19,False,True,False,False,0.36,historical,,,False,,False,,0.0
69cb70b0-621c-4c0e-85f9-a721b442c606,d37b496d-dcfd-4cba-a530-4c07a3ba4df9,88d216f4-69a0-4eb5-9fe6-da445667ded3,bangalore,blr_marathahalli,blr_btm,12.971806,77.706548,12.909533,77.611554,12.407,2026-02-23T19:37:58,2026-02-23T19:38:50,2026-02-23T19:44:24.797029,2026-02-23T19:49:22.823794,,2026-02-23T19:49:22.823794,2026-02-23T20:22:05.248204,,,2026-02-23 19:34:19,5.246,17.668,0.423,32.71,0.0,8.0,102,15.5,9.6,12.8,False,gps,three_wheeler,documents,2.0,6,4,142.95,0.0,0.0,0.0,1.804,253.49,upi,completed,True,1,False,False,0,19,False,True,False,False,2.068,historical,,,False,,False,,0.0
35e936a3-ce01-49f6-938f-2cfba116d4d2,8f285122-4efc-4d90-84e9-fa64179cdb80,7a109839-310e-4cc6-a9ab-e848f0670f88,bangalore,blr_bannerghatta,blr_yeshwanthpur,12.867475,77.579289,13.022561,77.543798,17.669,2026-02-23T19:45:15,2026-02-23T19:46:00,2026-02-23T20:04:26.817954,2026-02-23T20:08:56.472941,,2026-02-23T20:08:56.472941,2026-02-23T20:47:26.092473,,,2026-02-23 19:41:14,6.746,25.619,0.382,38.49,0.0,3.8,126,17.1,10.5,16.8,False,gps,three_wheeler,electronics,49.9,0,0,160.95,0.0,0.0,0.0,1.298,204.4,upi,completed,True,1,False,False,0,19,False,True,False,False,1.4,historical,,,False,,False,,0.0
647a84e8-94d5-4e12-83fc-79bc31b66a25,7692dbad-ca89-4bfc-9aae-8aba27e11d5b,65322c21-4e38-46f0-b57f-eaae30aa6624,bangalore,blr_rajajinagar,blr_rajajinagar,12.999386,77.557866,12.979662,77.554723,2.219,2026-02-23T19:46:30,2026-02-23T19:46:54,2026-02-23T19:59:32.477942,2026-02-23T20:05:15.119939,,2026-02-23T20:05:15.119939,2026-02-23T21:28:54.687816,,,2026-02-23 19:43:36,15.42,2.8,6.948,83.66,0.0,4.0,240,5.3,11.1,15.0,False,gps,three_wheeler,electronics,21.9,0,0,265.04,0.0,0.0,0.0,1.269,340.86,cash,completed,True,1,False,False,0,19,False,True,False,False,1.376,historical,,,False,,False,,0.0
06048e4d-4e9d-49f2-8c5a-725536fd499b,08a19486-56aa-493d-8e0c-e2fef3468d08,06bb0b3a-30a8-4e52-8301-a9f151eebd80,bangalore,blr_indiranagar,blr_bannerghatta,12.985782,77.638983,12.891542,77.572927,12.691,2026-02-23T19:51:24,2026-02-23T19:52:11,2026-02-23T19:59:19.539056,2026-02-23T20:00:39.893832,,2026-02-23T20:00:39.893832,2026-02-23T20:45:03.651667,,,2026-02-23 19:46:56,6.971,15.92,0.549,44.4,0.0,3.3,139,17.8,9.4,12.4,False,gps,three_wheeler,documents,0.4,2,0,163.65,0.0,0.0,0.0,1.843,292.34,cash,completed,True,1,False,False,0,19,False,True,False,False,2.09,historical,5.0,5.0,False,,False,,0.0
f893955a-441c-4e1f-b40e-ff3b6a43a335,e309eff4-c0a4-49af-b10f-33fb5873e3fd,f6d36003-213d-467f-947e-144bd3414d1e,bangalore,blr_hebbal,blr_jayanagar,13.032704,77.599959,12.926952,77.585974,11.856,2026-02-23T19:54:34,2026-02-23T19:55:01,2026-02-23T20:09:18.203584,2026-02-23T20:20:18.635188,2026-02-23T20:37:54.635188,2026-02-23T20:37:54.635188,2026-02-23T22:20:25.399359,,,2026-02-23 19:51:43,13.221,14.263,1.115,102.51,17.6,13.4,236,17.3,7.7,11.3,False,gps,mini_truck,appliances,68.7,0,0,437.97,70.4,26.82,39.8,1.678,872.23,credit,completed,True,1,True,True,0,19,False,True,False,False,1.87,historical,,,False,,False,,0.0
